"","CL","k1","V1","V2","V3","Q2","Q3","kout","k12","k21","k13","k31","VF"
"25",0.0333204048524245,0.16667,4.56614561219018,12.9964662600894,6.60579105603187,0.0427312428441265,0.00117342186117862,0.00729727163397274,0.00935827423681965,0.00328791242088237,0.000256983013867528,0.000177635328036473,4.56614561219018
"26",0.0368654111336264,0.16667,4.861651218926,11.4698926665713,6.72806421429523,0.0123119734602516,4.71656037652427e-05,0.00758289919896198,0.00253246744898567,0.00107341662369121,9.70156056889294e-06,7.01027847876796e-06,4.861651218926
"27",0.0342083107814624,0.16667,5.4191018655095,7.35961654908093,6.4527005022604,0.0553676328754702,0.000641078715505002,0.00631254248959318,0.0102171234735158,0.00752316815777372,0.000118299808974845,9.93504526175406e-05,5.4191018655095
"28",0.0431778069391423,0.16667,3.83858671622528,9.34475222567429,11.4938726235986,0.0336032588955267,0.000835625028391716,0.0112483604334466,0.00875407054202773,0.00359594969283437,0.000217690803977313,7.27017825720511e-05,3.83858671622528
"29",0.0300826111695696,0.16667,4.79021766973461,12.5701808331255,3.42755418022133,0.0136019157110313,0.000473600019238774,0.0062800092278972,0.00283951933895833,0.00108207796622838,9.8868162553668e-05,0.000138174334915456,4.79021766973461
"30",0.0433299266114328,0.16667,5.51780750515215,10.6146702176093,3.8938391278207,0.0144253950391061,0.00168611337443572,0.00785274342589412,0.00261433459315799,0.00135900548423774,0.000305576693797553,0.000433020810333117,5.51780750515215
"31",0.0401407991153113,0.16667,4.06956796531616,10.4746966058858,10.7668868028569,0.0219633917152479,0.00141545186598776,0.00986365124195506,0.00539698363620807,0.00209680457025423,0.00034781379204163,0.000131463429671443,4.06956796531616
"32",0.0575720521157245,0.16667,5.09296593478072,9.83990401285432,4.37017341415439,0.0396788269967701,0.00178222586372858,0.0113042287839695,0.00779090759782954,0.0040324404531727,0.000349938697126848,0.000407815822126462,5.09296593478072
"33",0.0396993237613753,0.16667,3.76130552938709,4.79977446731355,6.58149824970722,0.0348502805938342,0.0015379147123549,0.0105546660464576,0.0092654745331239,0.00726081628025745,0.00040887790165919,0.000233672433540997,3.76130552938709
"34",0.0399514453394867,0.16667,1e-06,8.11929311083792,15.1741276522371,0.0265824441145582,0.00106808021245343,39951.4453394867,26582.4441145582,0.00327398503190813,1068.08021245343,7.03882448422635e-05,1e-06
"35",0.0344931649570304,0.16667,7.0675461280123,9.83755544291333,6.76929147230778,0.0400871074628301,0.00168827010479953,0.00488050086016649,0.0056719979943172,0.0040749053660183,0.000238876418239147,0.000249401301702845,7.0675461280123
"36",0.0389084804109143,0.16667,5.89913204543684,8.54278911456851,9.2069530134809,0.0326226626357013,0.000945767860826968,0.00659562798581721,0.0055300783885548,0.00381873673787265,0.000160323222728765,0.000102723220097047,5.89913204543684
"37",0.042724819456298,0.16667,5.36584828218724,12.7716742331376,1e-06,0.0152198524309872,0.00118814289269438,0.00796236069479072,0.00283642988593469,0.00119168811803057,0.000221426851862101,1188.14289269438,5.36584828218724
"38",0.0449353585891182,0.16667,2.99133890755948,4.41077144569444,6.19081652030415,0.0354683857558552,0.00217234313107737,0.015021821324077,0.0118570268538354,0.00804131118389224,0.000726210970474658,0.000350897676252025,2.99133890755948
"39",0.0510467439440395,0.16667,3.87891322883619,11.641070865902,9.11960078350575,0.0113915929075262,0.00122206924116378,0.0131600633818136,0.00293680013846147,0.000978569157318111,0.000315054544679887,0.000134004686189124,3.87891322883619
"40",0.0501490050235213,0.16667,6.47767176234073,9.6323749507336,7.67761591350684,0.0264182415815735,0.00217698359696523,0.00774182559157641,0.00407835446914143,0.00274265087444105,0.000336075009175607,0.000283549427516344,6.47767176234073
"41",0.0400416362813068,0.16667,3.70515492827815,9.76919985736453,9.10394114191871,0.0146438313085551,0.00120203105379528,0.010807007279427,0.00395228582664432,0.00149897960143745,0.000324421266333897,0.000132034141593971,3.70515492827815
"42",0.0542322088971039,0.16667,6.33450107850438,8.09548418303709,10.762382608957,0.0367020020547086,1e-06,0.00856140179392131,0.005793984656385,0.00453363890594862,1.57865629448453e-07,9.2916228342203e-08,6.33450107850438
"43",0.0242450057874615,0.16667,3.1590138502381,10.5100492141615,2.03939810359287,0.0190766896727572,0.00121071812606701,0.00767486530191507,0.00603881165994869,0.00181509042289287,0.000383258251930665,0.000593664436548241,3.1590138502381
"44",0.0468736394970452,0.16667,2.57057204141763,7.09434451141464,2.50672172796334,0.0305849666177804,0.000598393988763849,0.0182347114734801,0.0118981168879878,0.00431117583429588,0.000232786313366205,0.000238715762539,2.57057204141763
"45",0.0360748679974578,0.16667,4.18634778565609,6.31345561897834,5.27918755475116,0.00312607639941505,0.00205985275164117,0.00861726493939733,0.000746731174635347,0.000495145066042441,0.000492040522457059,0.000390183665626228,4.18634778565609
"46",0.0534686379121067,0.16667,5.69524220563286,5.19497646266714,6.00702761847802,0.0239021210363075,0.00130265140119128,0.00938829921214302,0.00419685768810099,0.0046010066086105,0.000228726251519716,0.000216854571666067,5.69524220563286
"47",0.0375727577178549,0.16667,3.9849884515819,5.30868140201775,6.73623369452722,0.042203123249193,0.00112942685531361,0.00942857380250119,0.0105905258602293,0.00794983161603036,0.000283420358436739,0.000167664440773662,3.9849884515819
"48",0.0534387899524238,0.16667,0.889547321502273,10.369037618615,6.96835620330156,0.0392012277118947,0.00120894061066646,0.0600741395771684,0.0440687378448753,0.00378060425217463,0.00135905148769915,0.000173490070742031,0.889547321502273
"49",0.0414128366078857,0.16667,3.97863880798917,8.74746594983793,4.82535768322222,0.00960288955281401,0.00121468874458478,0.010408795220297,0.00241361179444871,0.0010977910183225,0.000305302592973673,0.000251730301529409,3.97863880798917
"50",0.0232842750326816,0.16667,7.67478477707653,10.2307662146021,13.6665038847551,0.0719854495837142,0.00134791123685753,0.00303386683913644,0.00937947469207531,0.00703617383817949,0.000175628538911417,9.86288262326634e-05,7.67478477707653
"51",0.0367842036235547,0.16667,5.28294924138994,14.8830360845454,7.8548129335347,0.0285325879386632,0.00167322061056198,0.00696281602241494,0.00540088246828513,0.00191712146477234,0.00031672093259063,0.000213018518037326,5.28294924138994
"52",0.0246050213578295,0.16667,8.38563384971933,8.19080135736123,0.373203429700417,0.0260268245852181,0.000654699317206553,0.0029341874208654,0.00310373968761934,0.00317756754799422,7.80739212967743e-05,0.0017542692941812,8.38563384971933
"53",0.0426866955225541,0.16667,6.28372307714418,4.45959217931282,1.85958141624899,0.0584178241020276,0.00112694067452812,0.00679321717371961,0.00929668977847084,0.0130993646398916,0.000179342829194232,0.000606018464521603,6.28372307714418
"54",0.0588931015523788,0.16667,2.59097637291714,12.3304534248967,0.884735065068032,0.00778409357921605,0.0012459516975989,0.0227300805086354,0.00300430897810622,0.000631290132729343,0.000480881149910335,0.00140827660934078,2.59097637291714
"55",0.019575742666838,0.16667,5.651425169109,10.5420436280297,14.0086443749476,0.0294546934220578,0.000687891761519352,0.0034638594834167,0.00521190541158694,0.00279402120322688,0.00012172005130306,4.91048057975935e-05,5.651425169109
"56",0.0502457768282674,0.16667,3.22967758780916,14.1137273684163,13.4494079637141,0.0247452209076459,0.00150548481888876,0.0155575209791611,0.00766182389259225,0.00175327326805396,0.000466140900432727,0.000111936883984075,3.22967758780916
"57",0.0278090744383622,0.16667,6.43002754302029,4.93440646963654,7.94360554712112,0.0298654568576942,0.00130836149008495,0.00432487641029604,0.0046446856810299,0.00605249223821929,0.000203476809598608,0.000164706251125362,6.43002754302029
"58",0.058208546948358,0.16667,7.51934440985812,6.55864452789645,4.47084955696552,0.0260186317816307,0.000731750453338259,0.00774117313632351,0.00346022609996683,0.0039670745488589,9.73157250755677e-05,0.000163671455282632,7.51934440985812
"59",0.0540256470232289,0.16667,2.65155428452903,13.4177226235776,0.443988360567262,0.0266828171418163,0.000970656572545243,0.0203750861668008,0.0100630853750579,0.00198862488742533,0.000366070790331812,0.00218622076332155,2.65155428452903
"60",0.0330896268184261,0.16667,4.69207389187251,9.06648899927146,9.59125259056259,0.0104405688390617,0.00102731069064462,0.00705223906975188,0.00222515013183117,0.00115155589334534,0.000218945974492026,0.000107109126878324,4.69207389187251
"61",0.0385293798463327,0.16667,1.58637594412913,4.22114405599875,6.46759809113587,1e-06,0.000936975806748207,0.0242876727858377,6.3036760214425e-07,2.36902599563945e-07,0.000590639192567042,0.000144872299352116,1.58637594412913
"62",0.0403508008157995,0.16667,4.87870439729864,3.05095895118487,8.42802069536027,0.00608567970780434,0.00112133672131352,0.0082708025594135,0.00124739668818099,0.00199467767517518,0.000229843136619306,0.000133048643548162,4.87870439729864
"63",0.0374271280619211,0.16667,5.68892434719071,9.80300268702395,8.25487181510218,0.026824653382205,0.00277747879640922,0.00657894634868949,0.00471524171268887,0.00273637111389475,0.00048822565161739,0.000336465405959165,5.68892434719071
"64",0.0653478726884404,0.16667,1.27512622698968,10.8393979840777,12.1730098781025,0.00660296000896898,0.00237502511158419,0.0512481598333319,0.00517827950614526,0.000609162982913652,0.00186258039503364,0.000195105823076388,1.27512622698968
"65",0.0422243359151689,0.16667,3.66773700299974,10.5265183449487,3.90651656757419,0.0177419157806766,0.000891479034429845,0.0115123674027431,0.00483729225028021,0.00168544956644572,0.000243059694220368,0.000228203059940796,3.66773700299974
"66",0.0342761744365598,0.16667,5.65913596523366,7.42267801698704,1e-06,0.0211476624282021,0.0014756453872664,0.00605678581450102,0.00373690658046046,0.00284906099655744,0.000260754538560636,1475.6453872664,5.65913596523366
"67",0.0470162857107308,0.16667,3.9978714451207,13.0082596040721,1.46721356630387,0.0377240564380955,0.0019831930047942,0.0117603295543965,0.00943603538931617,0.00290000796311648,0.000496062225115977,0.00135167302861721,3.9978714451207
"68",0.0429019517089381,0.16667,6.26434559993967,10.1860793011231,2.65558760795222,0.0296156170366576,0.000259970561110703,0.00684859272600657,0.00472764737579976,0.00290745989316932,4.15000349139752e-05,9.78956824215535e-05,6.26434559993967
"69",0.0403406831780949,0.16667,5.97678556102234,6.90337281371461,7.32471417336529,0.0530944895757825,0.00165820004977395,0.00674956174455664,0.00888345232294072,0.00769109405047663,0.000277440111050314,0.000226384267089033,5.97678556102234
"70",0.0401278204749521,0.16667,4.12544856145901,8.17852950076164,4.60702543728407,1e-06,0.000580190817172838,0.00972689875468003,2.42397883551926e-07,1.22271369187685e-07,0.000140637026138958,0.000125936100217166,4.12544856145901
"71",0.0452331578654403,0.16667,3.54299588489449,6.67028961060085,7.14978611418983,0.00958530491967574,0.00241758538704662,0.0127669236248033,0.00270542366716895,0.00143701480434105,0.000682356250356925,0.000338133945328596,3.54299588489449
"72",0.0309631260254181,0.16667,7.34080581961667,10.2157609856407,7.26914546999189,0.0145232163909169,0.000752610632693805,0.00421794647430614,0.00197842263476127,0.00142164802126153,0.000102524252948174,0.000103534952739726,7.34080581961667
"73",0.0300383857921988,0.16667,4.95321932057092,8.08585404725702,0.958460363429421,0.0438011690762095,0.00194047491741114,0.00606441666482406,0.0088429698427246,0.00541701208310435,0.000391760346518934,0.00202457502829645,4.95321932057092
"74",0.056545560071423,0.16667,3.12326148019514,12.5308820388716,6.28167445711656,0.0189505853679931,0.00111117600310377,0.0181046513172154,0.00606756286278311,0.00151231057073294,0.000355774247577357,0.000176891688782902,3.12326148019514
"75",0.0215544345376246,0.16667,5.87517138858353,6.87298116618522,3.36779602135916,0.0512691577740772,0.00159474351943271,0.00366873289509623,0.00872641058160482,0.00745952251787322,0.000271437786909769,0.000473527348247507,5.87517138858353
"76",0.0411202298686997,0.16667,4.94799732786002,9.17227161863785,12.6121216792542,0.0346327510855943,0.0019791362955523,0.00831047940086175,0.00699934716831643,0.00377580958409706,0.00039998734122362,0.000156923342946159,4.94799732786002
"77",0.0307446076660027,0.16667,2.37757536134178,15.0562867649268,6.12496395601004,0.0529188386154056,0.00132010232112372,0.0129310759885449,0.0222574810775045,0.00351473370835886,0.000555230485051257,0.000215528177897011,2.37757536134178
"78",0.0435511874209169,0.16667,0.929169229058216,9.02549311713516,12.1325423271678,0.0238826734795198,0.00118042878751091,0.0468711038408573,0.025703254835211,0.00264613502770036,0.00127041312884131,9.72944297806107e-05,0.929169229058216
"79",0.0505097011649619,0.16667,5.40391469632363,16.8727551747807,5.18838377960402,0.043182253055315,0.000527188896334267,0.00934687240702087,0.00799092056073582,0.00255928878289293,9.75568501651075e-05,0.000101609464281862,5.40391469632363
"80",0.0214383631673617,0.16667,2.31589621011622,13.0407829788632,5.83278321469686,0.0340560363908426,0.00145314976326795,0.00925704833995383,0.0147053379344377,0.00261150242635289,0.000627467568244357,0.000249134882916006,2.31589621011622
"81",0.0494570340229383,0.16667,7.04619329517598,5.54890436813444,12.9292183710919,0.0163167635922852,0.000812521964677975,0.00701897208196062,0.00231568492500143,0.00294053789897463,0.000115313607027251,6.28438581016369e-05,7.04619329517598
"82",0.0405285399183589,0.16667,5.81114952251453,7.18922078084232,12.2667276467126,0.031113269729447,0.00184196910401379,0.00697427243290444,0.00535406456311316,0.00432776662143371,0.000316971555606566,0.000150159778309533,5.81114952251453
"83",0.028313356002519,0.16667,6.02628426850476,5.11939260510588,8.69524950125032,0.038392895626067,0.00153008223986471,0.0046983107236566,0.00637090683337329,0.00749950210651462,0.000253901437717003,0.000175967606179063,6.02628426850476
"84",0.022788675231082,0.16667,4.95699844186885,1e-06,6.77468793815241,0.0330032686070885,0.0014994939564034,0.00459727302687841,0.00665791385535435,33003.2686070885,0.000302500388892209,0.000221337716230268,4.95699844186885
"85",0.047691354332189,0.16667,5.72010347350494,3.47004031567761,2.06524656586247,0.0391333979411711,0.000338022257334494,0.00833749853531348,0.00684137937756439,0.0112775052682722,5.90937312410844e-05,0.000163671623002231,5.72010347350494
"86",0.0395109555490292,0.16667,2.77732268575256,11.5693558415326,8.54864277632863,0.0362867760169191,0.000653223970220224,0.0142262747327551,0.0130653799081638,0.00313645604076364,0.000235199162694062,7.6412594058675e-05,2.77732268575256
"87",0.0430403490396411,0.16667,5.49718152066715,11.5090108981946,7.07482019657779,0.0562686427596068,0.00120459864748984,0.00782953025615527,0.0102359077189028,0.0048890945761841,0.000219130229365912,0.000170265620046786,5.49718152066715
"88",0.0487077243745606,0.16667,4.4166916370236,14.8200398535133,6.37480503551241,0.0282892370507199,0.000755802207912556,0.0110281016601342,0.00640507406348702,0.0019088502683084,0.00017112406072838,0.000118560834990588,4.4166916370236
"89",0.0572872673649656,0.16667,9.72737543136657,11.0319578437456,4.60814711390631,0.0213660129171623,0.00235600391562696,0.0058892830619284,0.00219648280956302,0.00193673808582177,0.000242203452745318,0.000511269249307837,9.72737543136657
"90",0.0400214461420713,0.16667,3.04188915735236,7.78354557192987,1.1173708219432,0.00764495939528517,0.00084850608494393,0.0131567733312498,0.00251322747142414,0.000982194981019383,0.000278940500804594,0.000759377342132762,3.04188915735236
"91",0.0357463367975269,0.16667,6.27730002401467,9.87022087901939,2.80334478871426,0.0185222562366968,0.00171276385511122,0.00569454011450375,0.00295067244927554,0.00187657971019357,0.000272850405199499,0.000610971530154438,6.27730002401467
"92",0.054468882483735,0.16667,5.07730650376071,15.2690704040645,3.90937479766751,0.0504829158594338,0.00087324685539568,0.0107279090682019,0.00994285372018444,0.00330622064890052,0.00017199017919223,0.00022337250854451,5.07730650376071
"93",0.0325794116981957,0.16667,5.70263459341327,8.82863607764637,14.1076872353578,0.0269252740893164,0.000306758959435618,0.0057130456396112,0.00472154995173914,0.0030497659947146,5.37924979078853e-05,2.17440998172113e-05,5.70263459341327
"94",0.0300841032061147,0.16667,8.70432063432884,10.6352066264025,3.76550502214247,0.0343560902097804,0.00179369530921136,0.0034562264500536,0.00394701570094786,0.00323041116328566,0.000206069535414082,0.000476349201146674,8.70432063432884
"95",0.035999304430019,0.16667,1.32326326285815,5.51779561867089,9.30590761904143,0.0378877821722521,0.00151215946239348,0.0272049451084006,0.0286320819414403,0.00686647074133174,0.00114275027867647,0.000162494570577872,1.32326326285815
"96",0.0640627884047982,0.16667,8.30163265327938,16.8783155473722,6.45519096718502,0.0365735379701193,0.00180318611929137,0.00771689028898329,0.00440558375654838,0.00216689502382324,0.000217208613606754,0.000279338927145281,8.30163265327938
"97",0.0331495646248844,0.16667,4.75937086206148,4.48936108572343,9.24528256599651,0.0278741017314991,0.0005167234810146,0.00696511484094055,0.00585667781296322,0.00620892398701036,0.00010856970301129,5.58905017046285e-05,4.75937086206148
"98",0.044899492174466,0.16667,6.0270046219294,9.25063696014152,4.05582995995397,0.0163211560425772,0.00105508621519059,0.00744971922057237,0.00270800456717624,0.0017643278093066,0.00017505979858579,0.00026014064337218,6.0270046219294
"99",0.0298850179829668,0.16667,2.86626003082388,4.56077616923251,1.13269040107975,0.0251810185936235,0.00103116596977595,0.0104264852670665,0.00878532244905407,0.00552121342053515,0.000359760091089694,0.000910368772254957,2.86626003082388
"100",0.0299288522276352,0.16667,5.43054142757823,8.01134383481912,12.0581101060911,0.0180265998556329,0.000952542546998253,0.00551120963291907,0.00331948482412589,0.00225013433792283,0.000175404710506562,7.89960067222373e-05,5.43054142757823
"101",0.0378605328003103,0.16667,2.55949782586656,7.12212504707834,7.25247332637276,0.022225896067522,0.00131166098337187,0.0147921722838315,0.00868369406018034,0.00312068321190731,0.000512468098279312,0.000180857057219662,2.55949782586656
"102",0.0538541622562791,0.16667,5.96099133724424,7.2882675555169,14.9266889356072,0.0108509208641957,0.00143374319337909,0.00903443055181085,0.0018203215288033,0.00148882032410871,0.000240520932218283,9.60523261095726e-05,5.96099133724424
"103",0.0365759405877948,0.16667,6.48614284360177,8.21359543889494,11.5674282879389,0.0307543430656797,0.000542131622952533,0.00563908958987467,0.00474154575488838,0.00374432163045729,8.35830532914206e-05,4.68670831111011e-05,6.48614284360177
"104",0.048948317211048,0.16667,6.03357089750209,7.57932375767726,6.53035742338102,0.0262654236717008,0.00141367628069797,0.00811266131492922,0.00435321372996125,0.00346540463390232,0.000234301760054437,0.000216477627340351,6.03357089750209
"105",0.0272511191964281,0.16667,2.85059541359409,4.51024282068374,2.58843345669915,0.00720552499403604,0.000929453183074575,0.00955979900426113,0.00252772629874934,0.00159759136714145,0.000326055805268662,0.000359079419511074,2.85059541359409
"106",0.0372251151739387,0.16667,5.94522869687344,5.55778919064266,7.04460524116834,0.0216254402027199,0.000909597413748827,0.00626134284683029,0.00363744463086721,0.00389101483718193,0.000152996202522399,0.000129119713966821,5.94522869687344
"107",0.0336783849992785,0.16667,6.9853968572078,11.3520079434274,10.0029931607805,0.0222217084809049,0.000696864983334759,0.00482125578370366,0.00318116621505558,0.0019575134717705,9.97602566582466e-05,6.9665646285455e-05,6.9853968572078
"108",0.0375175338984315,0.16667,5.86055117360299,13.7500172642552,7.42877413004643,0.0319117316213241,0.000493618027250298,0.00640170741404279,0.00544517583347117,0.00232085029480527,8.42272360786891e-05,6.64467674759163e-05,5.86055117360299
"109",0.0526941567547563,0.16667,4.68870374293031,10.5976215241539,9.02914158057864,0.0406322540955456,0.00122547059593523,0.0112385340690824,0.00866598879419742,0.00383409182927861,0.000261366608581958,0.000135723931782305,4.68870374293031
"110",0.039986899187354,0.16667,1.8559288947537,8.95265529057454,4.0501714822916,0.0145791525737487,0.00108083548500637,0.0215454909400829,0.00785544781104529,0.00162847245879083,0.000582369016432501,0.000266861659989476,1.8559288947537
"111",0.0426275567636942,0.16667,3.80389047129766,5.15270296315418,1.9966216119505,0.0474799140345358,0.00149415351558847,0.0112063049883643,0.0124819351116433,0.00921456454487169,0.000392796145646842,0.000748340850687692,3.80389047129766
"112",0.0434008899595845,0.16667,6.63322460877345,4.20697425800188,7.52327831164732,0.0305710746942409,0.00181017122851665,0.0065429549758017,0.00460878026862018,0.00726676057883956,0.000272894607868762,0.000240609366493088,6.63322460877345
"113",0.0352049459925826,0.16667,7.72672943985086,15.5059835826146,2.4052760730729,0.0273510601945525,0.000689974192781198,0.00455625452743459,0.00353979784169594,0.00176390359559123,8.92970561674689e-05,0.000286858627375655,7.72672943985086
"114",0.0275225016447104,0.16667,5.17831077744404,11.185770518258,1.25678358383642,0.0352250527094427,0.00132166010469279,0.00531495748856835,0.00680242152766841,0.00314909488371379,0.000255229970060845,0.00105162107596785,5.17831077744404
"115",0.0378789016515707,0.16667,7.50699806719352,13.5112999469704,9.13783831723127,0.0217677628226962,0.00182568223455623,0.00504581209593034,0.00289966277170417,0.00161107834983539,0.000243197376396655,0.000199793667952466,7.50699806719352
"116",0.0422106805776369,0.16667,5.15102785227787,4.1999206653664,8.41527794106433,0.0239169923909271,0.0018416989822198,0.00819461315064927,0.00464314949886178,0.00569462956482788,0.000357540093945593,0.000218851830577431,5.15102785227787
"117",0.050600871528927,0.16667,1.9496934851766,5.66452106190466,8.82101934695801,0.0196707971395918,0.00051647730602184,0.0259532444015648,0.0100891741646303,0.00347263200624018,0.000264901796076453,5.85507508494414e-05,1.9496934851766
"118",0.0385899400885538,0.16667,4.45046069767671,7.55542550592482,7.85272942234889,1e-06,0.00059872857257739,0.00867099896168031,2.24695838909898e-07,1.32355219334215e-07,0.000134531818894603,7.62446456990364e-05,4.45046069767671
"119",0.0381470382691679,0.16667,6.6632376358488,5.71001120197316,12.1536500300677,0.0414385278047683,0.00112477265525455,0.00572500042080647,0.00621897793076228,0.00725717101753649,0.000168802722748949,9.25460789533927e-05,6.6632376358488
"120",0.0562312481368452,0.16667,4.08768149090474,4.89683348465857,3.96115464221986,0.0361004711785711,0.000975311546129935,0.0137562694798903,0.00883152742181506,0.00737220722159968,0.000238597735244305,0.000246219002846949,4.08768149090474
"121",0.0337038830666194,0.16667,5.46973467408237,7.74336109500855,4.12376242361765,0.0193343284266798,0.00134241133716321,0.00616188628423256,0.00353478360080115,0.00249689097401681,0.00024542531167445,0.000325530716676339,5.46973467408237
"122",0.0449983426467358,0.16667,6.60669532522067,9.59205777899606,10.1970067937571,0.00633128031342607,0.000939974888269769,0.00681102130969432,0.000958312742114319,0.00066005443871385,0.000142276106585613,9.21814516045288e-05,6.60669532522067
"123",0.0354933799660642,0.16667,4.93985917493579,5.22295214530714,4.80367843529696,0.037066795498095,0.000823519580369084,0.00718509955630983,0.00750361380465401,0.00709690505807137,0.000166709120889016,0.000171435201473509,4.93985917493579
"124",0.0449137864520189,0.16667,6.58581719909044,11.293094315989,11.0793416767933,0.0331978061673962,0.00180758655736708,0.0068197742351886,0.00504080285920799,0.00293965544238784,0.000274466554828871,0.00016314927457768,6.58581719909044
